# Photochemistry metric: mid, span, left, right (in eV)
1.5500186858134055 0.00043243697157802075 1.5498024673276165 1.5502349042991945
1.550451183115812 0.0004325576332353531 1.5502349042991945 1.5506674619324299
1.55088380109671 0.0004326783285606428 1.5506674619324299 1.5511001402609905
1.5513165397897721 0.0004327990575632157 1.5511001402609905 1.5515329393185537
1.55174939922868 0.0004329198202523976 1.5515329393185537 1.5519658591388061
1.552182379447125 0.0004330406166377365 1.5519658591388061 1.5523988997554439
1.5526154804788082 0.0004331614467287803 1.5523988997554439 1.5528320612021727
1.5530487023574397 0.00043328231053418875 1.5528320612021727 1.5532653435127068
1.553482045116739 0.00043340320806417587 1.5532653435127068 1.553698746720771
1.553915508790435 0.0004335241393278455 1.553698746720771 1.5541322708600989
1.5543490934122661 0.0004336451043345235 1.5541322708600989 1.5545659159644334
1.5547827990159804 0.0004337661030939799 1.5545659159644334 1.5549996820675274
1.5552166256353348 0.0004338871356150964 1.5549996820675274 1.5554335692031425
1.5556505733040962 0.000434008201907643 1.5554335692031425 1.55586757740505
1.5560846420560406 0.00043412930198094557 1.55586757740505 1.556301706707031
1.5565188319249534 0.00043425043584455203 1.556301706707031 1.5567359571428756
1.5569531429446295 0.00043437160350778825 1.5567359571428756 1.5571703287463834
1.5573875751488733 0.0004344928049799801 1.5571703287463834 1.5576048215513634
1.5578221285714986 0.0004346140402706755 1.5576048215513634 1.558039435591634
1.5582568032463289 0.00043473530938964444 1.558039435591634 1.5584741709010237
1.5586915992071964 0.0004348566123455466 1.5584741709010237 1.5589090275133692
1.5591265164879435 0.00043497794914837407 1.5589090275133692 1.5593440054625176
1.5595615551224213 0.0004350993198076747 1.5593440054625176 1.5597791047823253
1.5599967151444916 0.0004352207243325523 1.5597791047823253 1.5602143255066578
1.560431996588024 0.0004353421627325549 1.5602143255066578 1.5606496676693904
1.560867399486899 0.00043546363501700824 1.5606496676693904 1.5610851313044074
1.5613029238750054 0.0004355851411959044 1.5610851313044074 1.5615207164456033
1.5617385697862423 0.0004357066812781252 1.5615207164456033 1.5619564231268814
1.5621743372545183 0.0004358282552734405 1.5619564231268814 1.5623922513821549
1.5626102263137502 0.0004359498631909542 1.5623922513821549 1.5628282012453458
1.5630462369978662 0.00043607150504043624 1.5628282012453458 1.5632642727503863
1.563482369340802 0.0004361931808316566 1.5632642727503863 1.563700465931218
1.5639186233765046 0.000436314890573275 1.563700465931218 1.5641367808217912
1.564354999138929 0.0004364366342755055 1.5641367808217912 1.5645732174560667
1.5647914966620404 0.00043655841194745193 1.5645732174560667 1.5650097758680142
1.5652281159798134 0.00043668022359844016 1.5650097758680142 1.5654464560916126
1.565664857126232 0.00043680206923868425 1.5654464560916126 1.5658832581608513
1.5661017201352896 0.0004369239488766219 1.5658832581608513 1.566320182109728
1.5665387050409891 0.0004370458625226892 1.566320182109728 1.5667572279722506
