 altitude/km, O2->O+O, O3->O+O2, O3->O(1D)+O2, N2->N+N, OH->O+H, OH->O(1D)+H, HO2->OH+O, H2O->OH+H, H2O->H2+O, H2->H+H, N2O->N2+O(1D), NO->N+O, NO2->NO+O, NO3->NO+O2, NO3->O+NO2, N2O5->NO2+NO3, N2O5->O+NO+NO3, HNO3->OH+NO2, HNO3->H+NO3, CH4->CH3+H, CH3OOH->CH3O+OH, CH2O->H+HCO, CH2O->H2+CO, HCO->H+CO, CO2->CO+O, H2O2->OH+OH, H2O2->H+HO2, COS->CO+S, SO->S+O, CS2->CS+S, H2S->SH+H, SO2->SO+O, SO3->SO2+O, H2SO4->SO2+OH+OH, CH3OH->CH3+OH, CH3OH->CH3O+H, S2O2->SO+SO, S2O->SO+S, N2H4->H+N2H3, NH3->H+NH2, NH3->H2+NH, HCN->CN+H, C2H4->C2H2+H2, CHOCHO->CO+CO+H2, CHOCHO->CH2O+CO, HCOOH->CO2+H2, HCOOH->HCO+OH, CH3CHO->CH4+CO, CH3CHO->CH3+HCO, C2H6->CH3+CH3, C2H6->C2H5+H, C2H6->C2H4+H2
           1   2.9220440293817162E-008   1.5075177125796016E-004   8.9649261379806416E-002   0.0000000000000000        4.7417572686981293E-007   2.9251405030050045E-010   2.3607597366463954E-002   6.7368146756215434E-015   0.0000000000000000        0.0000000000000000        2.1603493417886867E-005   4.9763034289935161E-216   7.9502513890452407E-003   3.7456197344127322E-005   2.2488559831611125E-003   9.2226759208815928E-003   1.7432471657326365E-002   2.2215970421726522E-003   2.6030310983172027E-005   0.0000000000000000        1.1134583574384169E-003   2.1039307449859383E-004   1.3400385444452644E-004   2.9682557617652729E-002   0.0000000000000000        2.1826512950778401E-003   8.3657682868979802E-005   4.5767506243502449E-004   1.1075913465146744E-002   4.6419264385389201E-002   1.0427007204032926E-002   1.1329609579629933E-002   1.6368491058889809E-003   2.6174538928967423E-007   6.6082167348104704E-006   6.6082167348104704E-006  0.12940911068455133       0.12564073209126661        8.9927385207017492E-003   4.3082056787646841E-003   0.0000000000000000        0.0000000000000000        1.7598471584868035E-003   4.3192339164123178E-004   4.3192339164123178E-004   6.9292642295818510E-003   1.2340923171990358E-002   7.3910962473244037E-005   1.5414738128798845E-004   2.8927787170452964E-008   3.6868748318962418E-007   2.6658941386586781E-006
           2   3.4552221909109780E-008   1.5140303715311241E-004   9.0569575730433741E-002   0.0000000000000000        8.3121146957883381E-007   5.2315684004574616E-010   2.6497126498408023E-002   6.7258890030876550E-013   0.0000000000000000        0.0000000000000000        3.4640468742913042E-005   1.8953774910666569E-182   8.3433069455106298E-003   3.7473773690160338E-005   2.2501658394619784E-003   1.1069788920917067E-002   2.1913451804091350E-002   3.2239372212907909E-003   4.3968606703320304E-005   0.0000000000000000        1.1471498950425913E-003   2.1178390339904955E-004   1.3480298160442117E-004   3.1429794398088837E-002   0.0000000000000000        2.4335781472950863E-003   1.1013125305654411E-004   5.1572758201273662E-004   1.5497324220468605E-002   9.4303299373155403E-002   1.3451561961758313E-002   1.5571264776552653E-002   2.0238709016591754E-003   3.4750692461576175E-007   1.4424498731949796E-005   1.4424498731949796E-005  0.12968258952074616       0.12627456980436033        1.1096332440348945E-002   6.7879720289217189E-003   0.0000000000000000        0.0000000000000000        1.8220442157623237E-003   4.3395743336687912E-004   4.3395743336687912E-004   7.6385585942487346E-003   1.3606347246516864E-002   7.5485683448268601E-005   1.5618672034192746E-004   3.2195194978365677E-008   4.1033091602625303E-007   2.9670081919164955E-006
           3   4.9861326603662042E-008   1.5472939362520238E-004   9.5949394981922703E-002   0.0000000000000000        1.9324153196450758E-006   1.2509381827579746E-009   3.4438848808344164E-002   1.9691011615490364E-011   0.0000000000000000        0.0000000000000000        7.0400160448232002E-005   6.0301611591352064E-154   1.0709739987804466E-002   3.7478380415033129E-005   2.2507981740878657E-003   1.5745637630965821E-002   3.3202642895074283E-002   5.8531971364157867E-003   9.5094283632335712E-005   0.0000000000000000        1.3205708651404986E-003   2.1989571083952356E-004   1.3944847393833774E-004   3.7000114302905576E-002   0.0000000000000000        3.1304944071244281E-003   1.7735335636284304E-004   6.7011155365298797E-004   2.5814677620701023E-002  0.23231593508114695        2.1169452714816381E-002   2.5560720348595377E-002   2.9943994922441816E-003   6.0543250574864300E-007   4.2027387226917946E-005   4.2027387226917946E-005  0.13036352382704278       0.12990132369104371        1.6519495599946254E-002   1.2585500062757412E-002   0.0000000000000000        0.0000000000000000        2.0146926032281773E-003   4.4401831597689576E-004   4.4401831597689576E-004   9.6227253448997619E-003   1.7143843442782365E-002   8.0868252869058428E-005   1.6402096978403215E-004   4.1341121689341712E-008   5.2689664858426004E-007   3.8098681058187242E-006
           4   5.5210233881512450E-008   1.5633643772173150E-004   9.8374209950450917E-002   0.0000000000000000        2.3509972505244726E-006   1.5300446800729718E-009   3.7146229406064823E-002   4.6727874805705360E-011   0.0000000000000000        0.0000000000000000        8.3214959980720831E-005   4.2777744221349280E-132   1.1739365352558217E-002   3.7481102118152560E-005   2.2511513384154023E-003   1.7352306452547584E-002   3.7080093057385251E-002   6.7792103832961265E-003   1.1363719333002144E-004   0.0000000000000000        1.3805568785750849E-003   2.2393498944526125E-004   1.4178630290554442E-004   3.8962529047085664E-002   0.0000000000000000        3.3722263360662606E-003   2.0048049535993474E-004   7.2006357818319095E-004   2.9299105672462550E-002  0.28236363126666936        2.3809710468833348E-002   2.8938298721674575E-002   3.3250154465239512E-003   7.0004824820230839E-007   5.2665064694725269E-005   5.2665064694725269E-005  0.13073054216884697       0.13180492787845746        1.8377513995845380E-002   1.4554355666063796E-002   0.0000000000000000        0.0000000000000000        2.0856841348070782E-003   4.4853122294747499E-004   4.4853122294747499E-004   1.0298092848275148E-002   1.8347776722214614E-002   8.3126599632437430E-005   1.6750244623989953E-004   4.4507606066006959E-008   5.6725380239170009E-007   4.1016813724325507E-006
           5   5.6477448591581549E-008   1.5662030989808921E-004   9.9175710057006192E-002   0.0000000000000000        2.4478015656406794E-006   1.5945864521639310E-009   3.7808779874306898E-002   7.3970869772465699E-011   0.0000000000000000        0.0000000000000000        8.6175505609029180E-005   1.6702808203231664E-113   1.1977986520660245E-002   3.7482799744466389E-005   2.2513276977037151E-003   1.7736981233268823E-002   3.7998312762242463E-002   6.9944501672424978E-003   1.1790995436722723E-004   0.0000000000000000        1.3964106147324666E-003   2.2475720690902904E-004   1.4229716283475230E-004   3.9464989192551626E-002   0.0000000000000000        3.4317809004490349E-003   2.0590573308839946E-004   7.3230656949793043E-004   3.0124428136147428E-002  0.29368467733474501        2.4429921674404571E-002   2.9752569433074281E-002   3.4035283605920396E-003   7.2213383543946892E-007   5.5102418566926164E-005   5.5102418566926164E-005  0.13086796064913508       0.13236100316215002        1.8817277220905992E-002   1.5013299701134570E-002   0.0000000000000000        0.0000000000000000        2.1039470145282524E-003   4.4973199020828487E-004   4.4973199020828487E-004   1.0465835357298213E-002   1.8646779590320690E-002   8.3757361902297685E-005   1.6845379870247481E-004   4.5291260562246906E-008   5.7724155577166991E-007   4.1739005124202403E-006
           6   5.6955057558905311E-008   1.5668157091303924E-004   9.9555313755748220E-002   0.0000000000000000        2.4846153382809920E-006   1.6191315748376328E-009   3.8063243816802220E-002   1.0556962480797948E-010   0.0000000000000000        0.0000000000000000        8.7298299282851624E-005   1.6527507185393497E-097   1.2066170568347488E-002   3.7484814325419693E-005   2.2514212437191711E-003   1.7885291607904707E-002   3.8350026392893262E-002   7.0764018548615231E-003   1.1952744206081814E-004   0.0000000000000000        1.4025164766792628E-003   2.2499786884766352E-004   1.4246412562841023E-004   3.9662770655025208E-002   0.0000000000000000        3.4549313038282291E-003   2.0796914299514081E-004   7.3692353544573799E-004   3.0463964245098230E-002  0.29794537529382736        2.4665848440642527E-002   3.0069209699948338E-002   3.4335603533118572E-003   7.3053218972301866E-007   5.6018625944922527E-005   5.6018625944922527E-005  0.13094571926246917       0.13260621987645335        1.8984491209038595E-002   1.5191294600456793E-002   0.0000000000000000        0.0000000000000000        2.1112540210859736E-003   4.5021689526382979E-004   4.5021689526382979E-004   1.0530655273802612E-002   1.8762320443372831E-002   8.4030625404159402E-005   1.6885581760249887E-004   4.5596406942177403E-008   5.8113067629874845E-007   4.2020218455282437E-006
           7   5.7238379358422228E-008   1.5670237170776777E-004   9.9818300528809994E-002   0.0000000000000000        2.5071725269654430E-006   1.6341957291865878E-009   3.8215909571206172E-002   1.4208978655130754E-010   0.0000000000000000        0.0000000000000000        8.7976810415472427E-005   8.1774513161955776E-084   1.2119227276090803E-002   3.7486881108242384E-005   2.2514745262178569E-003   1.7975019028517347E-002   3.8562001326480168E-002   7.1259055679170746E-003   1.2050580378396178E-004   0.0000000000000000        1.4061438983554099E-003   2.2512433356416001E-004   1.4256007180401894E-004   3.9783749219115497E-002   0.0000000000000000        3.4689888755081591E-003   2.0920694640719277E-004   7.3961019120285566E-004   3.0687696726676421E-002  0.30055751074450188        2.4807287158457803E-002   3.0257502617909441E-002   3.4515996164113383E-003   7.3562929475353645E-007   5.6575114731866395E-005   5.6575114731866395E-005  0.13100548717857677       0.13277253960255772        1.9084537886456698E-002   1.5300806630640333E-002   0.0000000000000000        0.0000000000000000        2.1158079546224388E-003   4.5052591493246737E-004   4.5052591493246737E-004   1.0569643078754090E-002   1.8831814082074422E-002   8.4211716574312363E-005   1.6911990061970204E-004   4.5781795146436839E-008   5.8349346713642315E-007   4.2191066408578474E-006
           8   5.7435302058990393E-008   1.5671223442362264E-004  0.10002211086404958        0.0000000000000000        2.5234696166040543E-006   1.6451044386028880E-009   3.8323261960454429E-002   1.8247624615123226E-010   0.0000000000000000        0.0000000000000000        8.8457758406522367E-005   3.5258010074668753E-072   1.2157145075822464E-002   3.7488546681099746E-005   2.2515053623731684E-003   1.8038470742546730E-002   3.8711490381452697E-002   7.1609257951961471E-003   1.2120051655593540E-004   0.0000000000000000        1.4086861387630615E-003   2.2521234448821914E-004   1.4262974181700972E-004   3.9870165725224838E-002   0.0000000000000000        3.4789670645660182E-003   2.1007710167488111E-004   7.4145054324498832E-004   3.0857062819107443E-002  0.30244004537399088        2.4906591738407282E-002   3.0387639943736909E-002   3.4642827740321010E-003   7.3926286266332836E-007   5.6973875232557624E-005   5.6973875232557624E-005  0.13105242512498069       0.13290150924704613        1.9154740083364461E-002   1.5379753721328842E-002   0.0000000000000000        0.0000000000000000        2.1191100556659558E-003   4.5075552583877666E-004   4.5075552583877666E-004   1.0597108724552292E-002   1.8880768679286772E-002   8.4348843895167924E-005   1.6931993537633666E-004   4.5913408969576962E-008   5.8517089821497338E-007   4.2312357579181060E-006
           9   5.7577964223202158E-008   1.5671802117167254E-004  0.10018505825904825        0.0000000000000000        2.5357679693957085E-006   1.6533578359633760E-009   3.8402292904265896E-002   2.2527992195192896E-010   0.0000000000000000        0.0000000000000000        8.8812837682529356E-005   2.2117850845346911E-062   1.2185480227618974E-002   3.7489764780793226E-005   2.2515236087295946E-003   1.8085294877790290E-002   3.8821470619492982E-002   7.1867278145129939E-003   1.2171431116501490E-004   0.0000000000000000        1.4105668961226167E-003   2.2528014408966184E-004   1.4268435895254411E-004   3.9934808553462507E-002   0.0000000000000000        3.4863718928170111E-003   2.1071527067725043E-004   7.4277592223480674E-004   3.0989780928496181E-002  0.30385162966367352        2.4979304787994844E-002   3.0481251800786539E-002   3.4735908629290923E-003   7.4196415749235839E-007   5.7271867232463652E-005   5.7271867232463652E-005  0.13108912492310479       0.13300543023994002        1.9206196991680601E-002   1.5439206578244763E-002   0.0000000000000000        0.0000000000000000        2.1216130275159631E-003   4.5093444941558906E-004   4.5093444941558906E-004   1.0617380006247538E-002   1.8916898932164340E-002   8.4456618651807726E-005   1.6947781372099780E-004   4.6011107189911456E-008   5.8641607161086202E-007   4.2402393194197062E-006
          10   5.7685779621850923E-008   1.5672156697405252E-004  0.10031706558232453        0.0000000000000000        2.5454923255168578E-006   1.6599018126326944E-009   3.8462871423436983E-002   2.6953694081217845E-010   0.0000000000000000        0.0000000000000000        8.9087072251230697E-005   3.2705159317586020E-054   1.2207730140640716E-002   3.7490579388663784E-005   2.2515343411793941E-003   1.8121290276512953E-002   3.8905875772957559E-002   7.2065912803521859E-003   1.2211200904145786E-004   0.0000000000000000        1.4120119063468393E-003   2.2533360702791744E-004   1.4272791498906462E-004   3.9984916271432143E-002   0.0000000000000000        3.4920840446635566E-003   2.1120419207951700E-004   7.4377279863962586E-004   3.1096600318184769E-002  0.30495640491026910        2.5034891758884029E-002   3.0551624991413590E-002   3.4807165397880433E-003   7.4406429799495844E-007   5.7505465854256537E-005   5.7505465854256537E-005  0.13111748867580222       0.13308997975255699        1.9245582968422308E-002   1.5485978246215460E-002   0.0000000000000000        0.0000000000000000        2.1235695137739601E-003   4.5107632132685376E-004   4.5107632132685376E-004   1.0632937751403287E-002   1.8944627341656969E-002   8.4542996597132054E-005   1.6960465224602651E-004   4.6086474612656971E-008   5.8737663680229471E-007   4.2471849446687039E-006
